FPS,FrameTime(ms),MinFrame(ms),MaxFrame(ms),AvgFrame(ms),CPUTime(ms),GPUWait(ms),DrawCalls,Triangles,VRAM(MB),Upload(KB),
5449.49,0.16663,0.161286,2.44141,0.183503,0.151496,0.015134,1,12000,1.50087,0,
5450.41,0.170492,0.161286,2.44141,0.183472,0.154635,0.015857,1,12000,1.50087,0,
5451.8,0.168584,0.161286,2.44141,0.183426,0.153167,0.015417,1,12000,1.50087,0,
5453.41,0.169821,0.161286,2.44141,0.183371,0.154687,0.015134,1,12000,1.50087,0,
5456.5,0.171483,0.161286,2.44141,0.183268,0.155847,0.015636,1,12000,1.50087,0,
5458.34,0.16881,0.161286,2.44141,0.183206,0.153336,0.015474,1,12000,1.50087,0,
5459.44,0.174311,0.161286,2.44141,0.183169,0.154495,0.019816,1,12000,1.50087,0,
5459.56,0.172681,0.161286,2.44141,0.183165,0.154816,0.017865,1,12000,1.50087,0,
5462.91,0.167905,0.161286,2.44141,0.183053,0.152613,0.015292,1,12000,1.50087,0,
5478.77,0.168779,0.161286,2.44141,0.182523,0.152483,0.016296,1,12000,1.50087,0,
5481.95,0.172256,0.161286,2.44141,0.182417,0.157041,0.015215,1,12000,1.50087,0,
5483.88,0.170699,0.161286,2.44141,0.182353,0.155293,0.015406,1,12000,1.50087,0,
5484.4,0.170618,0.161286,2.44141,0.182335,0.155187,0.015431,1,12000,1.50087,0,
5485.27,0.167728,0.161286,2.44141,0.182307,0.152667,0.015061,1,12000,1.50087,0,
5486.21,0.169686,0.161286,2.44141,0.182275,0.154544,0.015142,1,12000,1.50087,0,
5487.22,0.167759,0.161286,2.44141,0.182242,0.152701,0.015058,1,12000,1.50087,0,
5488.02,0.168507,0.161286,2.44141,0.182215,0.153282,0.015225,1,12000,1.50087,0,
5491.08,0.167389,0.161286,2.44141,0.182113,0.152538,0.014851,1,12000,1.50087,0,
5492.17,0.171361,0.161286,2.44141,0.182077,0.155935,0.015426,1,12000,1.50087,0,
5494.36,0.166729,0.161286,2.44141,0.182005,0.151794,0.014935,1,12000,1.50087,0,
5495.62,0.168723,0.161286,2.44141,0.181963,0.152352,0.016371,1,12000,1.50087,0,
5496.74,0.167617,0.161286,2.44141,0.181926,0.152524,0.015093,1,12000,1.50087,0,
5498.61,0.168878,0.161286,2.44141,0.181864,0.153604,0.015274,1,12000,1.50087,0,
5499.73,0.169078,0.161286,2.44141,0.181827,0.153921,0.015157,1,12000,1.50087,0,
5500.72,0.168178,0.161286,2.44141,0.181794,0.15279,0.015388,1,12000,1.50087,0,
5502.51,0.168895,0.161286,2.44141,0.181735,0.153027,0.015868,1,12000,1.50087,0,
5502.17,0.169648,0.161286,2.44141,0.181746,0.15426,0.015388,1,12000,1.50087,0,
5502.8,0.168114,0.161286,2.44141,0.181726,0.152567,0.015547,1,12000,1.50087,0,
5504.86,0.169038,0.161286,2.44141,0.181658,0.153358,0.01568,1,12000,1.50087,0,
5504.96,0.171492,0.161286,2.44141,0.181654,0.155821,0.015671,1,12000,1.50087,0,
5505.47,0.169925,0.161286,2.44141,0.181637,0.154353,0.015572,1,12000,1.50087,0,
5506.37,0.167979,0.161286,2.44141,0.181608,0.152791,0.015188,1,12000,1.50087,0,
5507.33,0.167246,0.161286,2.44141,0.181576,0.152373,0.014873,1,12000,1.50087,0,
5509.04,0.167679,0.161286,2.44141,0.18152,0.152806,0.014873,1,12000,1.50087,0,
5510.17,0.167937,0.161286,2.44141,0.181483,0.152754,0.015183,1,12000,1.50087,0,
5510.42,0.170174,0.161286,2.44141,0.181474,0.155361,0.014813,1,12000,1.50087,0,
5511.07,0.167747,0.161286,2.44141,0.181453,0.152828,0.014919,1,12000,1.50087,0,
5512.92,0.166577,0.161286,2.44141,0.181392,0.151635,0.014942,1,12000,1.50087,0,
5513.13,0.171492,0.161286,2.44141,0.181385,0.15624,0.015252,1,12000,1.50087,0,
5514.25,0.168568,0.161286,2.44141,0.181348,0.153079,0.015489,1,12000,1.50087,0,
5515.12,0.169122,0.161286,2.44141,0.18132,0.152831,0.016291,1,12000,1.50087,0,
5516,0.169829,0.161286,2.44141,0.181291,0.154757,0.015072,1,12000,1.50087,0,
5516.89,0.16762,0.161286,2.44141,0.181262,0.152892,0.014728,1,12000,1.50087,0,
5517.21,0.168376,0.161286,2.44141,0.181251,0.153378,0.014998,1,12000,1.50087,0,
5519.26,0.168285,0.161286,2.44141,0.181184,0.152677,0.015608,1,12000,1.50087,0,
5518.74,0.169391,0.161286,2.44141,0.181201,0.154393,0.014998,1,12000,1.50087,0,
