FPS,FrameTime(ms),MinFrame(ms),MaxFrame(ms),AvgFrame(ms),CPUTime(ms),GPUWait(ms),DrawCalls,Triangles,VRAM(MB),Upload(KB),
84.9181,12.985,3.82152,14.3175,11.7761,0.076297,12.9088,1,2,8.07428,0,
85.0388,10.6076,3.82152,14.3175,11.7593,0.056811,10.5508,1,2,8.07428,0,
84.8201,13.8173,3.82152,14.3175,11.7897,0.09266,13.7247,1,2,8.07428,0,
84.7614,12.0507,3.82152,14.3175,11.7978,0.036583,12.0141,1,2,8.07428,0,
84.8545,12.15,3.82152,14.3175,11.7849,0.034327,12.1156,1,2,8.07428,0,
84.9557,10.6902,3.82152,14.3175,11.7708,0.037132,10.6531,1,2,8.07428,0,
84.8832,11.9546,3.82152,14.3175,11.7809,0.065286,11.8894,1,2,8.07428,0,
84.8095,13.1602,3.82152,14.3175,11.7911,0.055792,13.1044,1,2,8.07428,0,
84.7004,12.6574,3.82152,14.3175,11.8063,0.092066,12.5654,1,2,8.07428,0,
84.6429,11.5897,3.82152,14.3175,11.8143,0.071319,11.5184,1,2,8.07428,0,
84.6363,11.9941,3.82152,14.3175,11.8153,0.104022,11.8901,1,2,8.07428,0,
84.3509,13.9783,3.82152,14.3175,11.8552,0.078448,13.8998,1,2,8.07428,0,
84.2589,12.5594,3.82152,14.3175,11.8682,0.045952,12.5134,1,2,8.07428,0,
84.2714,12.5431,3.82152,14.3175,11.8664,0.066403,12.4767,1,2,8.07428,0,
84.181,11.085,3.82152,14.3175,11.8792,0.06152,11.0235,1,2,8.07428,0,
84.161,13.5325,3.82152,14.3175,11.882,0.090713,13.4418,1,2,8.07428,0,
84.0844,12.2418,3.82152,14.3175,11.8928,0.040206,12.2016,1,2,8.07428,0,
83.8695,12.8724,3.82152,14.3175,11.9233,0.051059,12.8213,1,2,8.07428,0,
83.9044,13.122,3.82152,14.3175,11.9183,0.051301,13.0707,1,2,8.07428,0,
83.858,13.0319,3.82152,14.3175,11.9249,0.118333,12.9136,1,2,8.07428,0,
83.9407,11.4148,3.82152,14.3175,11.9132,0.06022,11.3546,1,2,8.07428,0,
83.8527,12.041,3.82152,14.3175,11.9257,0.076827,11.9642,1,2,8.07428,0,
83.7259,13.2172,3.82152,14.3175,11.9437,0.412891,12.8043,1,2,8.07428,0,
83.734,13.4179,3.82152,14.3175,11.9426,0.077983,13.3399,1,2,8.07428,0,
83.6209,13.2302,3.82152,14.3175,11.9587,0.045743,13.1844,1,2,8.07428,0,
